symbol,name,market,latestClosingDate,c,c63,c126,c189,c252,is_valid
6033.T,エクストリーム,グロース（内国株式）,1970-01-01,1356.0,1291.0,1397.0,1191.0,1302.0,1.0
6034.T,ＭＲＴ,グロース（内国株式）,1970-01-01,1188.0,1213.0,1255.0,1850.0,1800.0,1.0
6035.T,アイ・アールジャパンホールディングス,プライム（内国株式）,1970-01-01,2284.0,1640.0,2274.0,1804.0,2383.0,1.0
6036.T,ＫｅｅＰｅｒ技研,プライム（内国株式）,1970-01-01,6780.0,5040.0,4700.0,4045.0,3840.0,1.0
6037.T,ファーストロジック,スタンダード（内国株式）,1970-01-01,556.0,452.5,452.0,406.0,391.0,1.0
6038.T,イード,グロース（内国株式）,1970-01-01,766.0,741.0,884.0,942.0,920.0,1.0
6039.T,日本動物高度医療センター,グロース（内国株式）,1970-01-01,1803.0,1830.0,1874.0,2190.0,1909.0,1.0
6040.T,日本スキー場開発,グロース（内国株式）,1970-01-01,1083.0,1031.0,1038.0,852.0,679.0,1.0
6042.T,ニッキ,スタンダード（内国株式）,1970-01-01,2649.0,1906.0,1910.0,1802.0,1910.0,1.0
6044.T,三機サービス,スタンダード（内国株式）,1970-01-01,1075.0,1035.0,946.0,925.0,957.0,1.0
6045.T,レントラックス,グロース（内国株式）,1970-01-01,530.0,809.0,820.0,969.0,770.0,1.0
6046.T,リンクバル,グロース（内国株式）,1970-01-01,203.0,225.0,241.0,227.0,233.0,1.0
6047.T,Ｇｕｎｏｓｙ,プライム（内国株式）,1970-01-01,621.0,626.0,614.0,665.0,765.0,1.0
6048.T,デザインワン・ジャパン,スタンダード（内国株式）,1970-01-01,167.0,173.0,194.0,197.0,179.0,1.0
6049.T,イトクロ,グロース（内国株式）,1970-01-01,387.0,278.0,284.0,323.0,405.0,1.0
6050.T,イー・ガーディアン,プライム（内国株式）,1970-01-01,2646.0,1997.0,2384.0,2762.0,2921.0,1.0
6054.T,リブセンス,プライム（内国株式）,1970-01-01,334.0,253.0,261.0,300.0,278.0,1.0
6055.T,ジャパンマテリアル,プライム（内国株式）,1970-01-01,2729.0,2258.0,2314.0,2429.0,1881.0,1.0
6058.T,ベクトル,プライム（内国株式）,1970-01-01,1326.0,1345.0,1436.0,1276.0,1141.0,1.0
6059.T,ウチヤマホールディングス,スタンダード（内国株式）,1970-01-01,359.0,308.0,279.0,278.0,300.0,1.0
6060.T,こころネット,スタンダード（内国株式）,1970-01-01,994.0,939.0,940.0,881.0,863.0,1.0
6061.T,ユニバーサル園芸社,スタンダード（内国株式）,1970-01-01,4070.0,3335.0,3255.0,3635.0,2815.0,1.0
6062.T,チャーム・ケア・コーポレーション,プライム（内国株式）,1970-01-01,1199.0,1212.0,1081.0,1152.0,1173.0,1.0
6063.T,日本エマージェンシーアシスタンス,スタンダード（内国株式）,1970-01-01,850.0,911.0,1010.0,1009.0,1063.0,1.0
6069.T,トレンダーズ,グロース（内国株式）,1970-01-01,1147.0,1218.0,1423.0,1831.0,2022.0,1.0
6070.T,キャリアリンク,プライム（内国株式）,1970-01-01,2476.0,2827.0,2332.0,3025.0,2239.0,1.0
6071.T,ＩＢＪ,プライム（内国株式）,1970-01-01,638.0,673.0,825.0,959.0,899.0,1.0
6072.T,地盤ネットホールディングス,グロース（内国株式）,1970-01-01,129.0,145.0,137.0,138.0,147.0,1.0
6073.T,アサンテ,プライム（内国株式）,1970-01-01,1632.0,1631.0,1696.0,1603.0,1612.0,1.0
6074.T,ジェイエスエス,スタンダード（内国株式）,1970-01-01,535.0,542.0,535.0,520.0,461.0,1.0
6078.T,バリューＨＲ,プライム（内国株式）,1970-01-01,1270.0,1451.0,1657.0,1636.0,1490.0,1.0
6080.T,Ｍ＆Ａキャピタルパートナーズ,プライム（内国株式）,1970-01-01,2849.0,3115.0,3775.0,4890.0,3405.0,1.0
6081.T,アライドアーキテクツ,グロース（内国株式）,1970-01-01,359.0,415.0,831.0,1430.0,1126.0,1.0
6082.T,ライドオンエクスプレスホールディングス,プライム（内国株式）,1970-01-01,1018.0,1018.0,1113.0,1131.0,1125.0,1.0
6083.T,ＥＲＩホールディングス,スタンダード（内国株式）,1970-01-01,2117.0,1334.0,1477.0,1051.0,1014.0,1.0
6085.T,アーキテクツ・スタジオ・ジャパン,グロース（内国株式）,1970-01-01,728.0,489.0,500.0,576.0,604.0,1.0
6086.T,シンメンテホールディングス,グロース（内国株式）,1970-01-01,1431.0,1348.0,1514.0,1251.0,1338.0,1.0
6087.T,アビスト,プライム（内国株式）,1970-01-01,3520.0,3100.0,3000.0,2910.0,2998.0,1.0
6088.T,シグマクシス・ホールディングス,プライム（内国株式）,1970-01-01,1672.0,1215.0,1115.0,1356.0,1195.0,1.0
6089.T,ウィルグループ,プライム（内国株式）,1970-01-01,1101.0,1053.0,1144.0,1284.0,1310.0,1.0
6090.T,ヒューマン・メタボローム・テクノロジーズ,グロース（内国株式）,1970-01-01,733.0,716.0,712.0,733.0,899.0,1.0
6091.T,ウエスコホールディングス,スタンダード（内国株式）,1970-01-01,485.0,510.0,469.0,466.0,467.0,1.0
6092.T,エンバイオ・ホールディングス,グロース（内国株式）,1970-01-01,649.0,601.0,712.0,716.0,636.0,1.0
6093.T,エスクロー・エージェント・ジャパン,プライム（内国株式）,1970-01-01,142.0,143.0,151.0,152.0,161.0,1.0
6094.T,フリークアウト・ホールディングス,グロース（内国株式）,1970-01-01,990.0,1167.0,1680.0,1280.0,1398.0,1.0
6095.T,メドピア,プライム（内国株式）,1970-01-01,1075.0,1088.0,1256.0,1607.0,1542.0,1.0
6096.T,レアジョブ,プライム（内国株式）,1970-01-01,1081.0,1026.0,1196.0,1015.0,709.0,1.0
6098.T,リクルートホールディングス,プライム（内国株式）,1970-01-01,5330.0,4486.0,3696.0,4309.0,4688.0,1.0
6099.T,エラン,プライム（内国株式）,1970-01-01,861.0,854.0,1056.0,992.0,1064.0,1.0
6101.T,ツガミ,プライム（内国株式）,1970-01-01,1192.0,1394.0,1517.0,1210.0,1212.0,1.0
6103.T,オークマ,プライム（内国株式）,1970-01-01,6882.0,7081.0,5840.0,4995.0,5170.0,1.0
6104.T,芝浦機械,プライム（内国株式）,1970-01-01,4265.0,4750.0,3160.0,2576.0,2957.0,1.0
6113.T,アマダ,プライム（内国株式）,1970-01-01,1554.0,1383.0,1265.0,1065.0,1075.0,1.0
6118.T,アイダエンジニアリング,プライム（内国株式）,1970-01-01,1018.0,906.0,817.0,808.0,841.0,1.0
6121.T,ＴＡＫＩＳＡＷＡ,スタンダード（内国株式）,1970-01-01,2553.0,1241.0,1168.0,1083.0,1145.0,1.0
6125.T,岡本工作機械製作所,スタンダード（内国株式）,1970-01-01,5620.0,5630.0,5510.0,4765.0,3995.0,1.0
6131.T,浜井産業,スタンダード（内国株式）,1970-01-01,1559.0,1165.0,988.0,1096.0,835.0,1.0
6134.T,ＦＵＪＩ,プライム（内国株式）,1970-01-01,2429.0,2374.0,2118.0,2045.0,2004.0,1.0
6135.T,牧野フライス製作所,プライム（内国株式）,1970-01-01,6970.0,5380.0,5010.0,4465.0,4320.0,1.0
6136.T,オーエスジー,プライム（内国株式）,1970-01-01,1848.0,1996.0,1996.0,1905.0,1857.0,1.0
6137.T,小池酸素工業,スタンダード（内国株式）,1970-01-01,4100.0,2688.0,2425.0,2136.0,2050.0,1.0
6138.T,ダイジェット工業,スタンダード（内国株式）,1970-01-01,922.0,865.0,850.0,830.0,891.0,1.0
6140.T,旭ダイヤモンド工業,プライム（内国株式）,1970-01-01,903.0,812.0,847.0,681.0,732.0,1.0
6141.T,ＤＭＧ森精機,プライム（内国株式）,1970-01-01,2710.0,2463.5,2230.0,1782.0,1748.0,1.0
6143.T,ソディック,プライム（内国株式）,1970-01-01,696.0,715.0,776.0,744.0,791.0,1.0
6144.T,西部電機,スタンダード（内国株式）,1970-01-01,1387.0,1597.0,1612.0,1474.0,1425.0,1.0
6145.T,ＮＩＴＴＯＫＵ,スタンダード（内国株式）,1970-01-01,2419.0,2612.0,3040.0,2272.0,2483.0,1.0
6146.T,ディスコ,プライム（内国株式）,1970-01-01,28075.0,21005.0,41850.0,40100.0,33000.0,1.0
6147.T,ヤマザキ,スタンダード（内国株式）,1970-01-01,355.0,437.0,337.0,352.0,374.0,1.0
6149.T,小田原エンジニアリング,スタンダード（内国株式）,1970-01-01,2392.0,2099.0,1740.0,1523.0,1590.0,1.0
6150.T,タケダ機械,スタンダード（内国株式）,1970-01-01,2565.0,2486.0,2469.0,2375.0,2366.0,1.0
6151.T,日東工器,プライム（内国株式）,1970-01-01,1989.0,1979.0,1835.0,1535.0,1621.0,1.0
6155.T,高松機械工業,スタンダード（内国株式）,1970-01-01,531.0,541.0,562.0,545.0,630.0,1.0
6156.T,エーワン精密,スタンダード（内国株式）,1970-01-01,1947.0,2082.0,1832.0,1672.0,1610.0,1.0
6157.T,日進工具,プライム（内国株式）,1970-01-01,1141.0,1153.0,1105.0,1105.0,1108.0,1.0
6158.T,和井田製作所,スタンダード（内国株式）,1970-01-01,1024.0,1015.0,993.0,982.0,981.0,1.0
6159.T,ミクロン精密,スタンダード（内国株式）,1970-01-01,1541.0,1381.0,1401.0,1385.0,1340.0,1.0
6161.T,エスティック,スタンダード（内国株式）,1970-01-01,939.0,964.0,944.0,901.0,866.0,1.0
6164.T,太陽工機,スタンダード（内国株式）,1970-01-01,1321.0,1181.0,1171.0,1197.0,1201.0,1.0
6165.T,パンチ工業,プライム（内国株式）,1970-01-01,446.0,497.0,462.0,398.0,439.0,1.0
6166.T,中村超硬,グロース（内国株式）,1970-01-01,542.0,577.0,510.0,550.0,613.0,1.0
6167.T,冨士ダイス,プライム（内国株式）,1970-01-01,680.0,689.0,679.0,598.0,623.0,1.0
6171.T,土木管理総合試験所,プライム（内国株式）,1970-01-01,339.0,334.0,318.0,311.0,317.0,1.0
6173.T,アクアライン,グロース（内国株式）,1970-01-01,1174.0,653.0,450.0,443.0,465.0,1.0
6176.T,ブランジスタ,グロース（内国株式）,1970-01-01,1043.0,870.0,462.0,470.0,425.0,1.0
6177.T,ＡｐｐＢａｎｋ,グロース（内国株式）,1970-01-01,123.0,121.0,129.0,148.0,159.0,1.0
6178.T,日本郵政,プライム（内国株式）,1970-01-01,1124.5,1009.0,1223.5,1019.5,965.9000244140625,1.0
6180.T,ＧＭＯメディア,グロース（内国株式）,1970-01-01,2740.0,2798.0,1835.0,1609.0,1641.0,1.0
6181.T,タメニー,グロース（内国株式）,1970-01-01,114.0,112.0,127.0,97.0,118.0,1.0
6182.T,メタリアル,グロース（内国株式）,1970-01-01,1429.0,1740.0,1205.0,1268.0,1146.0,1.0
6183.T,ベルシステム２４ホールディングス,プライム（内国株式）,1970-01-01,1548.0,1403.0,1461.0,1313.0,1417.0,1.0
6184.T,鎌倉新書,プライム（内国株式）,1970-01-01,667.0,844.0,1089.0,814.0,646.0,1.0
6185.T,ＳＭＮ,プライム（内国株式）,1970-01-01,413.0,455.0,455.0,460.0,542.0,1.0
6186.T,一蔵,スタンダード（内国株式）,1970-01-01,558.0,571.0,523.0,449.0,418.0,1.0
6188.T,富士ソフトサービスビューロ,スタンダード（内国株式）,1970-01-01,436.0,451.0,416.0,430.0,420.0,1.0
6189.T,グローバルキッズＣＯＭＰＡＮＹ,プライム（内国株式）,1970-01-01,654.0,689.0,814.0,568.0,670.0,1.0
6190.T,フェニックスバイオ,グロース（内国株式）,1970-01-01,572.0,565.0,633.0,705.0,656.0,1.0
6191.T,エアトリ,プライム（内国株式）,1970-01-01,2385.0,2664.0,2577.0,2553.0,2636.0,1.0
6192.T,ハイアス・アンド・カンパニー,グロース（内国株式）,1970-01-01,91.0,99.0,111.0,121.0,135.0,1.0
6193.T,バーチャレクス・ホールディングス,グロース（内国株式）,1970-01-01,1039.0,1154.0,1256.0,1153.0,1045.0,1.0
6194.T,アトラエ,プライム（内国株式）,1970-01-01,1114.0,823.0,941.0,1401.0,1550.0,1.0
6195.T,ホープ,グロース（内国株式）,1970-01-01,275.0,288.0,337.0,211.0,246.0,1.0
6196.T,ストライク,プライム（内国株式）,1970-01-01,3215.0,3515.0,3840.0,4470.0,3980.0,1.0
6197.T,ソラスト,プライム（内国株式）,1970-01-01,676.0,627.0,677.0,764.0,856.0,1.0
6198.T,キャリア,グロース（内国株式）,1970-01-01,369.0,321.0,348.0,325.0,383.0,1.0
6199.T,セラク,プライム（内国株式）,1970-01-01,1328.0,1534.0,1454.0,1236.0,1058.0,1.0
6200.T,インソース,プライム（内国株式）,1970-01-01,1091.0,1333.0,1345.0,1650.0,1370.5,1.0
6201.T,豊田自動織機,プライム（内国株式）,1970-01-01,10370.0,9156.0,8300.0,7500.0,7540.0,1.0
6203.T,豊和工業,プライム（内国株式）,1970-01-01,814.0,790.0,1005.0,852.0,828.0,1.0
6208.T,石川製作所,スタンダード（内国株式）,1970-01-01,1319.0,1318.0,1438.0,1406.0,1404.0,1.0
6210.T,東洋機械金属,プライム（内国株式）,1970-01-01,678.0,631.0,590.0,550.0,575.0,1.0
6217.T,津田駒工業,スタンダード（内国株式）,1970-01-01,420.0,454.0,541.0,591.0,503.0,1.0
6218.T,エンシュウ,プライム（内国株式）,1970-01-01,785.0,686.0,704.0,696.0,779.0,1.0
6222.T,島精機製作所,プライム（内国株式）,1970-01-01,1960.0,1783.0,1911.0,2009.0,2230.0,1.0
6226.T,守谷輸送機工業,スタンダード（内国株式）,1970-01-01,1338.0,1204.0,951.0,671.0,666.0,1.0
6227.T,ＡＩメカテック,スタンダード（内国株式）,1970-01-01,2915.0,1682.0,1407.0,1573.0,1308.0,1.0
6229.T,オーケーエム,スタンダード（内国株式）,1970-01-01,1422.0,1120.0,1182.0,1106.0,1110.0,1.0
6230.T,ＳＡＮＥＩ,スタンダード（内国株式）,1970-01-01,3125.0,2980.0,2821.0,2743.0,2810.0,1.0
6231.T,木村工機,スタンダード（内国株式）,1970-01-01,3520.0,1985.0,1536.0,1319.0,1397.0,1.0
6232.T,ＡＣＳＬ,グロース（内国株式）,1970-01-01,1353.0,1330.0,1668.0,1718.0,1824.0,1.0
6233.T,極東産機,スタンダード（内国株式）,1970-01-01,554.0,610.0,570.0,492.0,500.0,1.0
6235.T,オプトラン,プライム（内国株式）,1970-01-01,1952.0,2363.0,2229.0,2499.0,2228.0,1.0
6236.T,ＮＣホールディングス,スタンダード（内国株式）,1970-01-01,1850.0,2224.0,1979.0,1927.0,1903.0,1.0
6237.T,イワキポンプ,プライム（内国株式）,1970-01-01,1848.0,1311.0,1330.0,1258.0,1253.0,1.0
6238.T,フリュー,プライム（内国株式）,1970-01-01,1673.0,1089.0,1278.0,1161.0,1020.0,1.0
6239.T,ナガオカ,スタンダード（内国株式）,1970-01-01,947.0,753.0,703.0,694.0,740.0,1.0
6240.T,ヤマシンフィルタ,プライム（内国株式）,1970-01-01,327.0,321.0,387.0,497.0,326.0,1.0
6245.T,ヒラノテクシード,スタンダード（内国株式）,1970-01-01,2296.0,1938.0,2003.0,2189.0,1871.0,1.0
6246.T,テクノスマート,スタンダード（内国株式）,1970-01-01,1630.0,1512.0,1439.0,1299.0,1223.0,1.0
6247.T,日阪製作所,プライム（内国株式）,1970-01-01,972.0,881.0,971.0,814.0,826.0,1.0
6248.T,横田製作所,スタンダード（内国株式）,1970-01-01,1150.0,1108.0,1086.0,1043.0,1097.0,1.0
6249.T,ゲームカード・ジョイコホールディングス,スタンダード（内国株式）,1970-01-01,3890.0,3860.0,3580.0,1585.0,1043.0,1.0
6250.T,やまびこ,プライム（内国株式）,1970-01-01,1508.0,1477.0,1291.0,1139.0,1142.0,1.0
6254.T,野村マイクロ・サイエンス,プライム（内国株式）,1970-01-01,6020.0,6340.0,4455.0,4765.0,3570.0,1.0
6255.T,エヌ・ピー・シー,グロース（内国株式）,1970-01-01,745.0,580.0,591.0,519.0,637.0,1.0
6257.T,藤商事,スタンダード（内国株式）,1970-01-01,1474.0,1510.0,1408.0,952.0,883.0,1.0
6258.T,平田機工,プライム（内国株式）,1970-01-01,7770.0,7450.0,6690.0,5550.0,4470.0,1.0
6262.T,ＰＥＧＡＳＵＳ,プライム（内国株式）,1970-01-01,599.0,546.0,682.0,907.0,885.0,1.0
6264.T,マルマエ,プライム（内国株式）,1970-01-01,1794.0,1720.0,1788.0,1873.0,1974.0,1.0
6265.T,コンバム,スタンダード（内国株式）,1970-01-01,1845.0,2008.0,2120.0,2010.0,1975.0,1.0
6266.T,タツモ,プライム（内国株式）,1970-01-01,3035.0,1950.0,1917.0,1725.0,1300.0,1.0
6267.T,ゼネラルパッカー,スタンダード（内国株式）,1970-01-01,2671.0,2621.0,2611.0,2625.0,2526.0,1.0
6268.T,ナブテスコ,プライム（内国株式）,1970-01-01,2762.5,3281.0,3520.0,3440.0,3290.0,1.0
6269.T,三井海洋開発,プライム（内国株式）,1970-01-01,1659.0,1427.0,1526.0,1451.0,1462.0,1.0
6272.T,レオン自動機,プライム（内国株式）,1970-01-01,1429.0,1461.0,1279.0,1112.0,1209.0,1.0
6273.T,ＳＭＣ,プライム（内国株式）,1970-01-01,71740.0,81080.0,70920.0,63040.0,66320.0,1.0
6276.T,シリウスビジョン,スタンダード（内国株式）,1970-01-01,428.0,357.0,344.0,305.0,311.0,1.0
6277.T,ホソカワミクロン,プライム（内国株式）,1970-01-01,4130.0,2850.0,2851.0,2835.0,2610.0,1.0
6278.T,ユニオンツール,プライム（内国株式）,1970-01-01,3775.0,3280.0,3270.0,3525.0,3485.0,1.0
6279.T,瑞光,プライム（内国株式）,1970-01-01,1349.0,1060.0,960.0,666.0,738.0,1.0
6282.T,オイレス工業,プライム（内国株式）,1970-01-01,2094.0,1913.0,1686.0,1464.0,1480.0,1.0
6284.T,日精エー・エス・ビー機械,プライム（内国株式）,1970-01-01,4360.0,4030.0,4385.0,4755.0,4035.0,1.0
6286.T,靜甲,スタンダード（内国株式）,1970-01-01,665.0,636.0,687.0,594.0,575.0,1.0
6287.T,サトーホールディングス,プライム（内国株式）,1970-01-01,2108.0,1952.0,2329.0,1885.0,1892.0,1.0
6289.T,技研製作所,プライム（内国株式）,1970-01-01,2053.0,2000.0,2801.0,3190.0,3185.0,1.0
6291.T,日本エアーテック,プライム（内国株式）,1970-01-01,1242.0,1199.0,1112.0,1172.0,1053.0,1.0
6292.T,カワタ,スタンダード（内国株式）,1970-01-01,1093.0,945.0,875.0,839.0,907.0,1.0
6293.T,日精樹脂工業,プライム（内国株式）,1970-01-01,1066.0,955.0,1026.0,956.0,944.0,1.0
6294.T,オカダアイヨン,プライム（内国株式）,1970-01-01,2232.0,1912.0,1749.0,1498.0,1441.0,1.0
6297.T,鉱研工業,スタンダード（内国株式）,1970-01-01,502.0,470.0,422.0,437.0,457.0,1.0
6298.T,ワイエイシイホールディングス,プライム（内国株式）,1970-01-01,2686.0,3290.0,2155.0,1499.0,1388.0,1.0
6301.T,小松製作所,プライム（内国株式）,1970-01-01,4209.0,3519.0,3421.0,3073.0,2881.5,1.0
6302.T,住友重機械工業,プライム（内国株式）,1970-01-01,3701.0,3232.0,3210.0,2808.0,2904.0,1.0
6305.T,日立建機,プライム（内国株式）,1970-01-01,4605.0,3749.0,3310.0,3045.0,2876.0,1.0
6306.T,日工,プライム（内国株式）,1970-01-01,672.0,635.0,636.0,610.0,630.0,1.0
6307.T,サンセイ,スタンダード（内国株式）,1970-01-01,373.0,359.0,375.0,320.0,360.0,1.0
6309.T,巴工業,プライム（内国株式）,1970-01-01,2952.0,2449.0,2457.0,2374.0,2480.0,1.0
6310.T,井関農機,プライム（内国株式）,1970-01-01,1220.0,1202.0,1215.0,1258.0,1230.0,1.0
6312.T,フロイント産業,スタンダード（内国株式）,1970-01-01,684.0,655.0,654.0,687.0,727.0,1.0
6315.T,ＴＯＷＡ,プライム（内国株式）,1970-01-01,3690.0,2441.0,1966.0,1999.0,1823.0,1.0
6316.T,丸山製作所,スタンダード（内国株式）,1970-01-01,2278.0,1804.0,1777.0,1555.0,1567.0,1.0
6317.T,北川鉄工所,プライム（内国株式）,1970-01-01,1450.0,1221.0,1134.0,1180.0,1332.0,1.0
6319.T,シンニッタン,スタンダード（内国株式）,1970-01-01,249.0,238.0,258.0,219.0,219.0,1.0
