symbol,name,market,latestClosingDate
2791.T,大黒天物産,プライム（内国株式）,1970-01-01
2792.T,ハニーズホールディングス,プライム（内国株式）,1970-01-01
2795.T,日本プリメックス,スタンダード（内国株式）,1970-01-01
2796.T,ファーマライズホールディングス,プライム（内国株式）,1970-01-01
2798.T,ワイズテーブルコーポレーション,スタンダード（内国株式）,1970-01-01
2801.T,キッコーマン,プライム（内国株式）,1970-01-01
2802.T,味の素,プライム（内国株式）,1970-01-01
2804.T,ブルドックソース,プライム（内国株式）,1970-01-01
2805.T,ヱスビー食品,スタンダード（内国株式）,1970-01-01
2806.T,ユタカフーズ,スタンダード（内国株式）,1970-01-01
2809.T,キユーピー,プライム（内国株式）,1970-01-01
2810.T,ハウス食品グループ本社,プライム（内国株式）,1970-01-01
2811.T,カゴメ,プライム（内国株式）,1970-01-01
2812.T,焼津水産化学工業,スタンダード（内国株式）,1970-01-01
2813.T,和弘食品,スタンダード（内国株式）,1970-01-01
2814.T,佐藤食品工業,スタンダード（内国株式）,1970-01-01
2815.T,アリアケジャパン,プライム（内国株式）,1970-01-01
2816.T,ダイショー,スタンダード（内国株式）,1970-01-01
2818.T,ピエトロ,プライム（内国株式）,1970-01-01
2819.T,エバラ食品工業,スタンダード（内国株式）,1970-01-01
2820.T,やまみ,プライム（内国株式）,1970-01-01
2830.T,アヲハタ,スタンダード（内国株式）,1970-01-01
2831.T,はごろもフーズ,スタンダード（内国株式）,1970-01-01
2871.T,ニチレイ,プライム（内国株式）,1970-01-01
2872.T,セイヒョー,スタンダード（内国株式）,1970-01-01
2874.T,横浜冷凍,プライム（内国株式）,1970-01-01
2875.T,東洋水産,プライム（内国株式）,1970-01-01
2876.T,デルソーレ,スタンダード（内国株式）,1970-01-01
2877.T,日東ベスト,スタンダード（内国株式）,1970-01-01
2882.T,イートアンドホールディングス,プライム（内国株式）,1970-01-01
2883.T,大冷,スタンダード（内国株式）,1970-01-01
2884.T,ヨシムラ・フード・ホールディングス,プライム（内国株式）,1970-01-01
2892.T,日本食品化工,スタンダード（内国株式）,1970-01-01
2894.T,石井食品,スタンダード（内国株式）,1970-01-01
2897.T,日清食品ホールディングス,プライム（内国株式）,1970-01-01
2899.T,永谷園ホールディングス,プライム（内国株式）,1970-01-01
2901.T,石垣食品,スタンダード（内国株式）,1970-01-01
2903.T,シノブフーズ,スタンダード（内国株式）,1970-01-01
2904.T,一正蒲鉾,プライム（内国株式）,1970-01-01
2907.T,あじかん,スタンダード（内国株式）,1970-01-01
2908.T,フジッコ,プライム（内国株式）,1970-01-01
2910.T,ロック・フィールド,プライム（内国株式）,1970-01-01
2911.T,旭松食品,スタンダード（内国株式）,1970-01-01
2914.T,日本たばこ産業,プライム（内国株式）,1970-01-01
2915.T,ケンコーマヨネーズ,プライム（内国株式）,1970-01-01
2916.T,仙波糖化工業,スタンダード（内国株式）,1970-01-01
2917.T,大森屋,スタンダード（内国株式）,1970-01-01
2918.T,わらべや日洋ホールディングス,プライム（内国株式）,1970-01-01
2922.T,なとり,プライム（内国株式）,1970-01-01
2923.T,サトウ食品,スタンダード（内国株式）,1970-01-01
2924.T,イフジ産業,スタンダード（内国株式）,1970-01-01
2926.T,篠崎屋,スタンダード（内国株式）,1970-01-01
2927.T,ＡＦＣ－ＨＤアムスライフサイエンス,スタンダード（内国株式）,1970-01-01
2929.T,ファーマフーズ,プライム（内国株式）,1970-01-01
2930.T,北の達人コーポレーション,プライム（内国株式）,1970-01-01
2931.T,ユーグレナ,プライム（内国株式）,1970-01-01
2932.T,ＳＴＩフードホールディングス,スタンダード（内国株式）,1970-01-01
2933.T,紀文食品,プライム（内国株式）,1970-01-01
2934.T,ジェイフロンティア,グロース（内国株式）,1970-01-01
2935.T,ピックルスホールディングス,プライム（内国株式）,1970-01-01
2936.T,ベースフード,グロース（内国株式）,1970-01-01
2937.T,サンクゼール,グロース（内国株式）,1970-01-01
2961.T,日本調理機,スタンダード（内国株式）,1970-01-01
2962.T,テクニスコ,スタンダード（内国株式）,1970-01-01
2970.T,グッドライフカンパニー,スタンダード（内国株式）,1970-01-01
2975.T,スター・マイカ・ホールディングス,プライム（内国株式）,1970-01-01
2978.T,ツクルバ,グロース（内国株式）,1970-01-01
2980.T,ＳＲＥホールディングス,プライム（内国株式）,1970-01-01
2981.T,ランディックス,グロース（内国株式）,1970-01-01
2982.T,ＡＤワークスグループ,プライム（内国株式）,1970-01-01
2983.T,アールプランナー,グロース（内国株式）,1970-01-01
2984.T,ヤマイチ・ユニハイムエステート,スタンダード（内国株式）,1970-01-01
2986.T,ＬＡホールディングス,グロース（内国株式）,1970-01-01
2987.T,タスキ,グロース（内国株式）,1970-01-01
2991.T,ランドネット,スタンダード（内国株式）,1970-01-01
2993.T,長栄,スタンダード（内国株式）,1970-01-01
2997.T,ストレージ王,グロース（内国株式）,1970-01-01
2998.T,クリアル,グロース（内国株式）,1970-01-01
2999.T,ホームポジション,スタンダード（内国株式）,1970-01-01
3001.T,片倉工業,スタンダード（内国株式）,1970-01-01
3002.T,グンゼ,プライム（内国株式）,1970-01-01
3003.T,ヒューリック,プライム（内国株式）,1970-01-01
3004.T,神栄,スタンダード（内国株式）,1970-01-01
3010.T,ポラリス・ホールディングス,スタンダード（内国株式）,1970-01-01
3011.T,バナーズ,スタンダード（内国株式）,1970-01-01
3020.T,アプライド,スタンダード（内国株式）,1970-01-01
3021.T,パシフィックネット,スタンダード（内国株式）,1970-01-01
3023.T,ラサ商事,スタンダード（内国株式）,1970-01-01
3024.T,クリエイト,スタンダード（内国株式）,1970-01-01
3028.T,アルペン,プライム（内国株式）,1970-01-01
3030.T,ハブ,プライム（内国株式）,1970-01-01
3031.T,ラクーンホールディングス,プライム（内国株式）,1970-01-01
3034.T,クオールホールディングス,プライム（内国株式）,1970-01-01
3035.T,ケイティケイ,スタンダード（内国株式）,1970-01-01
3036.T,アルコニックス,プライム（内国株式）,1970-01-01
3038.T,神戸物産,プライム（内国株式）,1970-01-01
3040.T,ソリトンシステムズ,プライム（内国株式）,1970-01-01
3041.T,ビューティ花壇,スタンダード（内国株式）,1970-01-01
3042.T,セキュアヴェイル,グロース（内国株式）,1970-01-01
3045.T,カワサキ,スタンダード（内国株式）,1970-01-01
3046.T,ジンズホールディングス,プライム（内国株式）,1970-01-01
3048.T,ビックカメラ,プライム（内国株式）,1970-01-01
3050.T,ＤＣＭホールディングス,プライム（内国株式）,1970-01-01
3053.T,ペッパーフードサービス,プライム（内国株式）,1970-01-01
3054.T,ハイパー,プライム（内国株式）,1970-01-01
3058.T,三洋堂ホールディングス,スタンダード（内国株式）,1970-01-01
3059.T,ヒラキ,スタンダード（内国株式）,1970-01-01
3063.T,ジェイグループホールディングス,グロース（内国株式）,1970-01-01
3064.T,ＭｏｎｏｔａＲＯ,プライム（内国株式）,1970-01-01
3065.T,ライフフーズ,スタンダード（内国株式）,1970-01-01
3067.T,東京一番フーズ,プライム（内国株式）,1970-01-01
3068.T,ＷＤＩ,スタンダード（内国株式）,1970-01-01
3069.T,ＪＦＬＡホールディングス,スタンダード（内国株式）,1970-01-01
3070.T,アマガサ,グロース（内国株式）,1970-01-01
3071.T,ストリーム,スタンダード（内国株式）,1970-01-01
3073.T,ＤＤグループ,プライム（内国株式）,1970-01-01
3075.T,銚子丸,スタンダード（内国株式）,1970-01-01
3076.T,あい　ホールディングス,プライム（内国株式）,1970-01-01
3077.T,ホリイフードサービス,スタンダード（内国株式）,1970-01-01
3079.T,ディーブイエックス,スタンダード（内国株式）,1970-01-01
3080.T,ジェーソン,スタンダード（内国株式）,1970-01-01
3082.T,きちりホールディングス,スタンダード（内国株式）,1970-01-01
3083.T,シーズメン,スタンダード（内国株式）,1970-01-01
3085.T,アークランドサービスホールディングス,プライム（内国株式）,1970-01-01
3086.T,Ｊ．フロント　リテイリング,プライム（内国株式）,1970-01-01
3087.T,ドトール・日レスホールディングス,プライム（内国株式）,1970-01-01
3088.T,マツキヨココカラ＆カンパニー,プライム（内国株式）,1970-01-01
3089.T,テクノアルファ,スタンダード（内国株式）,1970-01-01
3091.T,ブロンコビリー,プライム（内国株式）,1970-01-01
3092.T,ＺＯＺＯ,プライム（内国株式）,1970-01-01
3093.T,トレジャー・ファクトリー,プライム（内国株式）,1970-01-01
3094.T,スーパーバリュー,スタンダード（内国株式）,1970-01-01
3096.T,オーシャンシステム,スタンダード（内国株式）,1970-01-01
3097.T,物語コーポレーション,プライム（内国株式）,1970-01-01
3099.T,三越伊勢丹ホールディングス,プライム（内国株式）,1970-01-01
3101.T,東洋紡,プライム（内国株式）,1970-01-01
3103.T,ユニチカ,プライム（内国株式）,1970-01-01
3104.T,富士紡ホールディングス,プライム（内国株式）,1970-01-01
3105.T,日清紡ホールディングス,プライム（内国株式）,1970-01-01
3106.T,倉敷紡績,プライム（内国株式）,1970-01-01
3107.T,ダイワボウホールディングス,プライム（内国株式）,1970-01-01
3109.T,シキボウ,プライム（内国株式）,1970-01-01
3110.T,日東紡績,プライム（内国株式）,1970-01-01
3111.T,オーミケンシ,スタンダード（内国株式）,1970-01-01
3113.T,Ｏａｋキャピタル,スタンダード（内国株式）,1970-01-01
3116.T,トヨタ紡織,プライム（内国株式）,1970-01-01
3121.T,マーチャント・バンカーズ,スタンダード（内国株式）,1970-01-01
3123.T,サイボー,スタンダード（内国株式）,1970-01-01
3131.T,シンデン・ハイテックス,スタンダード（内国株式）,1970-01-01
3132.T,マクニカホールディングス,プライム（内国株式）,1970-01-01
3133.T,海帆,グロース（内国株式）,1970-01-01
3134.T,Ｈａｍｅｅ,プライム（内国株式）,1970-01-01
3135.T,マーケットエンタープライズ,プライム（内国株式）,1970-01-01
3137.T,ファンデリー,グロース（内国株式）,1970-01-01
3138.T,富士山マガジンサービス,グロース（内国株式）,1970-01-01
3139.T,ラクト・ジャパン,プライム（内国株式）,1970-01-01
3140.T,ＢＲＵＮＯ,グロース（内国株式）,1970-01-01
3141.T,ウエルシアホールディングス,プライム（内国株式）,1970-01-01
3143.T,オーウイル,スタンダード（内国株式）,1970-01-01
3148.T,クリエイトＳＤホールディングス,プライム（内国株式）,1970-01-01
3150.T,グリムス,プライム（内国株式）,1970-01-01
3151.T,バイタルケーエスケー・ホールディングス,プライム（内国株式）,1970-01-01
3153.T,八洲電機,プライム（内国株式）,1970-01-01
3154.T,メディアスホールディングス,プライム（内国株式）,1970-01-01
3156.T,レスターホールディングス,プライム（内国株式）,1970-01-01
3157.T,ジューテックホールディングス,スタンダード（内国株式）,1970-01-01
